Time Stamp,Record Type,Channel,Parameter Code,Parameter Value,Unnamed: 5
113:06:00:00,3,0,14:LN2 Level,0.0,
113:06:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:06:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:06:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:07:00:00,3,0,11:PRTD 1,-157.81078,
113:07:00:00,3,0,12:PRTD 2,-199.23828,
113:07:00:00,3,0,13:Ambient Temperature,26.592377,
113:07:00:00,3,0,14:LN2 Level,0.0,
113:07:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:07:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:07:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:08:00:00,3,0,11:PRTD 1,-157.79385,
113:08:00:00,3,0,12:PRTD 2,-199.23286,
113:08:00:00,3,0,13:Ambient Temperature,26.796448,
113:08:00:00,3,0,14:LN2 Level,0.0,
113:08:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:08:00:00,3,1,73:DC Detector Leakage Current,10.582031,
113:08:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
113:09:00:00,3,0,11:PRTD 1,-157.78258,
113:09:00:00,3,0,12:PRTD 2,-199.24915,
113:09:00:00,3,0,13:Ambient Temperature,26.796448,
113:09:00:00,3,0,14:LN2 Level,0.0,
113:09:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:09:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:09:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:10:00:00,3,0,11:PRTD 1,-157.78822,
113:10:00:00,3,0,12:PRTD 2,-199.25998,
113:10:00:00,3,0,13:Ambient Temperature,26.592377,
113:10:00:00,3,0,14:LN2 Level,0.0,
113:10:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:10:00:00,3,1,73:DC Detector Leakage Current,10.582031,
113:10:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
113:11:00:00,3,0,11:PRTD 1,-157.7995,
113:11:00:00,3,0,12:PRTD 2,-199.27083,
113:11:00:00,3,0,13:Ambient Temperature,26.388275,
113:11:00:00,3,0,14:LN2 Level,0.0,
113:11:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:11:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:11:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:12:00:00,3,0,11:PRTD 1,-157.8164,
113:12:00:00,3,0,12:PRTD 2,-199.25998,
113:12:00:00,3,0,13:Ambient Temperature,26.388275,
113:12:00:00,3,0,14:LN2 Level,0.0,
113:12:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:12:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:12:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:13:00:00,3,0,11:PRTD 1,-157.81078,
113:13:00:00,3,0,12:PRTD 2,-199.25998,
113:13:00:00,3,0,13:Ambient Temperature,26.184204,
113:13:00:00,3,0,14:LN2 Level,0.0,
113:13:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:13:00:00,3,1,73:DC Detector Leakage Current,10.582031,
113:13:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
113:14:00:00,3,0,11:PRTD 1,-157.8164,
113:14:00:00,3,0,12:PRTD 2,-199.23286,
113:14:00:00,3,0,13:Ambient Temperature,26.184204,
113:14:00:00,3,0,14:LN2 Level,0.0,
113:14:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:14:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:14:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:15:00:00,3,0,11:PRTD 1,-157.78822,
113:15:00:00,3,0,12:PRTD 2,-199.23286,
113:15:00:00,3,0,13:Ambient Temperature,26.592377,
113:15:00:00,3,0,14:LN2 Level,0.0,
113:15:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:15:00:00,3,1,73:DC Detector Leakage Current,10.582031,
113:15:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
113:16:00:00,3,0,11:PRTD 1,-157.78258,
113:16:00:00,3,0,12:PRTD 2,-199.24915,
113:16:00:00,3,0,13:Ambient Temperature,26.796448,
113:16:00:00,3,0,14:LN2 Level,0.0,
113:16:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:16:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:16:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:17:00:00,3,0,11:PRTD 1,-157.78822,
113:17:00:00,3,0,12:PRTD 2,-199.24371,
113:17:00:00,3,0,13:Ambient Temperature,26.796448,
113:17:00:00,3,0,14:LN2 Level,0.0,
113:17:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:17:00:00,3,1,73:DC Detector Leakage Current,-31.746033,
113:17:00:00,3,1,16:Charge Loop DC Level,-0.46,
113:18:00:00,3,0,11:PRTD 1,-157.79385,
113:18:00:00,3,0,12:PRTD 2,-199.24371,
113:18:00:00,3,0,13:Ambient Temperature,26.592377,
113:18:00:00,3,0,14:LN2 Level,0.0,
113:18:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:18:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:18:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:19:00:00,3,0,11:PRTD 1,-157.78822,
113:19:00:00,3,0,12:PRTD 2,-199.24915,
113:19:00:00,3,0,13:Ambient Temperature,26.388275,
113:19:00:00,3,0,14:LN2 Level,0.0,
113:19:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:19:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:19:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:20:00:00,3,0,11:PRTD 1,-157.7544,
113:20:00:00,3,0,12:PRTD 2,-199.24915,
113:20:00:00,3,0,13:Ambient Temperature,27.00055,
113:20:00:00,3,0,14:LN2 Level,0.0,
113:20:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:20:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:20:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:21:00:00,3,0,11:PRTD 1,-157.7262,
113:21:00:00,3,0,12:PRTD 2,-199.27083,
113:21:00:00,3,0,13:Ambient Temperature,27.00055,
113:21:00:00,3,0,14:LN2 Level,0.0,
113:21:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:21:00:00,3,1,73:DC Detector Leakage Current,-10.582001,
113:21:00:00,3,1,16:Charge Loop DC Level,-0.42,
113:22:00:00,3,0,11:PRTD 1,-157.73747,
113:22:00:00,3,0,12:PRTD 2,-199.26541,
113:22:00:00,3,0,13:Ambient Temperature,26.796448,
113:22:00:00,3,0,14:LN2 Level,0.0,
113:22:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:22:00:00,3,1,73:DC Detector Leakage Current,0.0,
113:22:00:00,3,1,16:Charge Loop DC Level,-0.4,
113:23:00:00,3,0,11:PRTD 1,-157.73747,
113:23:00:00,3,0,12:PRTD 2,-199.26541,
113:23:00:00,3,0,13:Ambient Temperature,26.388275,
113:23:00:00,3,0,14:LN2 Level,0.0,
113:23:00:00,3,1,15:AC Detector Leakage Current,-262.0,
113:23:00:00,3,1,73:DC Detector Leakage Current,10.582031,
113:23:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
114:00:00:00,3,0,11:PRTD 1,-157.74312,
114:00:00:00,3,0,12:PRTD 2,-199.25998,
114:00:00:00,3,0,13:Ambient Temperature,26.592377,
114:00:00:00,3,0,14:LN2 Level,0.0,
114:00:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:00:00:00,3,1,73:DC Detector Leakage Current,-10.582001,
114:00:00:00,3,1,16:Charge Loop DC Level,-0.42,
114:01:00:00,3,0,11:PRTD 1,-157.70364,
114:01:00:00,3,0,12:PRTD 2,-199.24371,
114:01:00:00,3,0,13:Ambient Temperature,27.00055,
114:01:00:00,3,0,14:LN2 Level,0.0,
114:01:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:01:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:01:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:02:00:00,3,0,11:PRTD 1,-157.70929,
114:02:00:00,3,0,12:PRTD 2,-199.27626,
114:02:00:00,3,0,13:Ambient Temperature,26.796448,
114:02:00:00,3,0,14:LN2 Level,0.0,
114:02:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:02:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:02:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:03:00:00,3,0,11:PRTD 1,-157.74312,
114:03:00:00,3,0,12:PRTD 2,-199.24371,
114:03:00:00,3,0,13:Ambient Temperature,26.388275,
114:03:00:00,3,0,14:LN2 Level,0.0,
114:03:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:03:00:00,3,1,73:DC Detector Leakage Current,10.582031,
114:03:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
114:04:00:00,3,0,11:PRTD 1,-157.70364,
114:04:00:00,3,0,12:PRTD 2,-199.28168,
114:04:00:00,3,0,13:Ambient Temperature,27.00055,
114:04:00:00,3,0,14:LN2 Level,0.0,
114:04:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:04:00:00,3,1,73:DC Detector Leakage Current,-10.582001,
114:04:00:00,3,1,16:Charge Loop DC Level,-0.42,
114:05:00:00,3,0,11:PRTD 1,-157.74875,
114:05:00:00,3,0,12:PRTD 2,-199.25998,
114:05:00:00,3,0,13:Ambient Temperature,26.592377,
114:05:00:00,3,0,14:LN2 Level,0.0,
114:05:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:05:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:05:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:06:00:00,3,0,11:PRTD 1,-157.70364,
114:06:00:00,3,0,12:PRTD 2,-199.25998,
114:06:00:00,3,0,13:Ambient Temperature,27.00055,
114:06:00:00,3,0,14:LN2 Level,0.0,
114:06:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:06:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:06:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:07:00:00,3,0,11:PRTD 1,-157.73747,
114:07:00:00,3,0,12:PRTD 2,-199.25998,
114:07:00:00,3,0,13:Ambient Temperature,26.592377,
114:07:00:00,3,0,14:LN2 Level,0.0,
114:07:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:07:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:07:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:08:00:00,3,0,11:PRTD 1,-157.698,
114:08:00:00,3,0,12:PRTD 2,-199.27083,
114:08:00:00,3,0,13:Ambient Temperature,27.00055,
114:08:00:00,3,0,14:LN2 Level,0.0,
114:08:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:08:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:08:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:09:00:00,3,0,11:PRTD 1,-157.73184,
114:09:00:00,3,0,12:PRTD 2,-199.25998,
114:09:00:00,3,0,13:Ambient Temperature,26.388275,
114:09:00:00,3,0,14:LN2 Level,0.0,
114:09:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:09:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:09:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:10:00:00,3,0,11:PRTD 1,-157.68674,
114:10:00:00,3,0,12:PRTD 2,-199.25998,
114:10:00:00,3,0,13:Ambient Temperature,27.00055,
114:10:00:00,3,0,14:LN2 Level,0.0,
114:10:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:10:00:00,3,1,73:DC Detector Leakage Current,-21.164001,
114:10:00:00,3,1,16:Charge Loop DC Level,-0.43999997,
114:11:00:00,3,0,11:PRTD 1,-157.71492,
114:11:00:00,3,0,12:PRTD 2,-199.25456,
114:11:00:00,3,0,13:Ambient Temperature,26.796448,
114:11:00:00,3,0,14:LN2 Level,0.0,
114:11:00:00,3,1,15:AC Detector Leakage Current,-261.0,
114:11:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:11:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:12:00:00,3,0,11:PRTD 1,-157.67545,
114:12:00:00,3,0,12:PRTD 2,-199.27626,
114:12:00:00,3,0,13:Ambient Temperature,27.00055,
114:12:00:00,3,0,14:LN2 Level,0.0,
114:12:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:12:00:00,3,1,73:DC Detector Leakage Current,10.582031,
114:12:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
114:13:00:00,3,0,11:PRTD 1,-157.6698,
114:13:00:00,3,0,12:PRTD 2,-199.24915,
114:13:00:00,3,0,13:Ambient Temperature,27.20462,
114:13:00:00,3,0,14:LN2 Level,0.0,
114:13:00:00,3,1,15:AC Detector Leakage Current,-261.0,
114:13:00:00,3,1,73:DC Detector Leakage Current,10.582031,
114:13:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
114:14:00:00,3,0,11:PRTD 1,-157.68674,
114:14:00:00,3,0,12:PRTD 2,-199.27083,
114:14:00:00,3,0,13:Ambient Temperature,26.796448,
114:14:00:00,3,0,14:LN2 Level,0.0,
114:14:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:14:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:14:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:15:00:00,3,0,11:PRTD 1,-157.698,
114:15:00:00,3,0,12:PRTD 2,-199.24915,
114:15:00:00,3,0,13:Ambient Temperature,26.796448,
114:15:00:00,3,0,14:LN2 Level,0.0,
114:15:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:15:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:15:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:16:00:00,3,0,11:PRTD 1,-157.65854,
114:16:00:00,3,0,12:PRTD 2,-199.28168,
114:16:00:00,3,0,13:Ambient Temperature,27.408691,
114:16:00:00,3,0,14:LN2 Level,0.0,
114:16:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:16:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:16:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:17:00:00,3,0,11:PRTD 1,-157.71492,
114:17:00:00,3,0,12:PRTD 2,-199.28711,
114:17:00:00,3,0,13:Ambient Temperature,26.592377,
114:17:00:00,3,0,14:LN2 Level,0.0,
114:17:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:17:00:00,3,1,73:DC Detector Leakage Current,-42.328033,
114:17:00:00,3,1,16:Charge Loop DC Level,-0.48,
114:18:00:00,3,0,11:PRTD 1,-157.67545,
114:18:00:00,3,0,12:PRTD 2,-199.27626,
114:18:00:00,3,0,13:Ambient Temperature,27.20462,
114:18:00:00,3,0,14:LN2 Level,0.0,
114:18:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:18:00:00,3,1,73:DC Detector Leakage Current,10.582031,
114:18:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
114:19:00:00,3,0,11:PRTD 1,-157.73184,
114:19:00:00,3,0,12:PRTD 2,-199.24915,
114:19:00:00,3,0,13:Ambient Temperature,26.592377,
114:19:00:00,3,0,14:LN2 Level,0.0,
114:19:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:19:00:00,3,1,73:DC Detector Leakage Current,-10.582001,
114:19:00:00,3,1,16:Charge Loop DC Level,-0.42,
114:20:00:00,3,0,11:PRTD 1,-157.71492,
114:20:00:00,3,0,12:PRTD 2,-199.29796,
114:20:00:00,3,0,13:Ambient Temperature,26.796448,
114:20:00:00,3,0,14:LN2 Level,0.0,
114:20:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:20:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:20:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:21:00:00,3,0,11:PRTD 1,-157.70929,
114:21:00:00,3,0,12:PRTD 2,-199.24915,
114:21:00:00,3,0,13:Ambient Temperature,27.20462,
114:21:00:00,3,0,14:LN2 Level,0.0,
114:21:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:21:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:21:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:22:00:00,3,0,11:PRTD 1,-157.73747,
114:22:00:00,3,0,12:PRTD 2,-199.24915,
114:22:00:00,3,0,13:Ambient Temperature,26.388275,
114:22:00:00,3,0,14:LN2 Level,0.0,
114:22:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:22:00:00,3,1,73:DC Detector Leakage Current,0.0,
114:22:00:00,3,1,16:Charge Loop DC Level,-0.4,
114:23:00:00,3,0,11:PRTD 1,-157.70364,
114:23:00:00,3,0,12:PRTD 2,-199.28711,
114:23:00:00,3,0,13:Ambient Temperature,27.00055,
114:23:00:00,3,0,14:LN2 Level,0.0,
114:23:00:00,3,1,15:AC Detector Leakage Current,-262.0,
114:23:00:00,3,1,73:DC Detector Leakage Current,10.582031,
114:23:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
115:00:00:00,3,0,11:PRTD 1,-157.68109,
115:00:00:00,3,0,12:PRTD 2,-199.28711,
115:00:00:00,3,0,13:Ambient Temperature,27.20462,
115:00:00:00,3,0,14:LN2 Level,0.0,
115:00:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:00:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:00:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:01:00:00,3,0,11:PRTD 1,-157.66417,
115:01:00:00,3,0,12:PRTD 2,-199.28168,
115:01:00:00,3,0,13:Ambient Temperature,27.408691,
115:01:00:00,3,0,14:LN2 Level,0.0,
115:01:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:01:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:01:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:02:00:00,3,0,11:PRTD 1,-157.6698,
115:02:00:00,3,0,12:PRTD 2,-199.26541,
115:02:00:00,3,0,13:Ambient Temperature,27.408691,
115:02:00:00,3,0,14:LN2 Level,0.0,
115:02:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:02:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:02:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:03:00:00,3,0,11:PRTD 1,-157.69237,
115:03:00:00,3,0,12:PRTD 2,-199.25456,
115:03:00:00,3,0,13:Ambient Temperature,27.20462,
115:03:00:00,3,0,14:LN2 Level,0.0,
115:03:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:03:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:03:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:04:00:00,3,0,11:PRTD 1,-157.72057,
115:04:00:00,3,0,12:PRTD 2,-199.25456,
115:04:00:00,3,0,13:Ambient Temperature,26.592377,
115:04:00:00,3,0,14:LN2 Level,0.0,
115:04:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:04:00:00,3,1,73:DC Detector Leakage Current,10.582031,
115:04:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
115:05:00:00,3,0,11:PRTD 1,-157.698,
115:05:00:00,3,0,12:PRTD 2,-199.27626,
115:05:00:00,3,0,13:Ambient Temperature,27.00055,
115:05:00:00,3,0,14:LN2 Level,0.0,
115:05:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:05:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:05:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:06:00:00,3,0,11:PRTD 1,-157.72057,
115:06:00:00,3,0,12:PRTD 2,-199.26541,
115:06:00:00,3,0,13:Ambient Temperature,26.796448,
115:06:00:00,3,0,14:LN2 Level,0.0,
115:06:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:06:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:06:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:07:00:00,3,0,11:PRTD 1,-157.7713,
115:07:00:00,3,0,12:PRTD 2,-199.24915,
115:07:00:00,3,0,13:Ambient Temperature,26.388275,
115:07:00:00,3,0,14:LN2 Level,0.0,
115:07:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:07:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:07:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:08:00:00,3,0,11:PRTD 1,-157.76003,
115:08:00:00,3,0,12:PRTD 2,-199.25456,
115:08:00:00,3,0,13:Ambient Temperature,26.796448,
115:08:00:00,3,0,14:LN2 Level,0.0,
115:08:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:08:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:08:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:09:00:00,3,0,11:PRTD 1,-157.77695,
115:09:00:00,3,0,12:PRTD 2,-199.27083,
115:09:00:00,3,0,13:Ambient Temperature,26.592377,
115:09:00:00,3,0,14:LN2 Level,0.0,
115:09:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:09:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:09:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:10:00:00,3,0,11:PRTD 1,-157.79385,
115:10:00:00,3,0,12:PRTD 2,-199.27083,
115:10:00:00,3,0,13:Ambient Temperature,26.388275,
115:10:00:00,3,0,14:LN2 Level,0.0,
115:10:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:10:00:00,3,1,73:DC Detector Leakage Current,10.582031,
115:10:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
115:11:00:00,3,0,11:PRTD 1,-157.80513,
115:11:00:00,3,0,12:PRTD 2,-199.24915,
115:11:00:00,3,0,13:Ambient Temperature,26.184204,
115:11:00:00,3,0,14:LN2 Level,0.0,
115:11:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:11:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:11:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:12:00:00,3,0,11:PRTD 1,-157.7995,
115:12:00:00,3,0,12:PRTD 2,-199.24371,
115:12:00:00,3,0,13:Ambient Temperature,26.388275,
115:12:00:00,3,0,14:LN2 Level,0.0,
115:12:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:12:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:12:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:13:00:00,3,0,11:PRTD 1,-157.76003,
115:13:00:00,3,0,12:PRTD 2,-199.27626,
115:13:00:00,3,0,13:Ambient Temperature,27.00055,
115:13:00:00,3,0,14:LN2 Level,0.0,
115:13:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:13:00:00,3,1,73:DC Detector Leakage Current,-21.164001,
115:13:00:00,3,1,16:Charge Loop DC Level,-0.43999997,
115:14:00:00,3,0,11:PRTD 1,-157.76567,
115:14:00:00,3,0,12:PRTD 2,-199.27083,
115:14:00:00,3,0,13:Ambient Temperature,26.592377,
115:14:00:00,3,0,14:LN2 Level,0.0,
115:14:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:14:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:14:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:15:00:00,3,0,11:PRTD 1,-157.76003,
115:15:00:00,3,0,12:PRTD 2,-199.26541,
115:15:00:00,3,0,13:Ambient Temperature,26.592377,
115:15:00:00,3,0,14:LN2 Level,0.0,
115:15:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:15:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:15:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:16:00:00,3,0,11:PRTD 1,-157.7544,
115:16:00:00,3,0,12:PRTD 2,-199.27083,
115:16:00:00,3,0,13:Ambient Temperature,26.592377,
115:16:00:00,3,0,14:LN2 Level,0.0,
115:16:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:16:00:00,3,1,73:DC Detector Leakage Current,10.582031,
115:16:00:00,3,1,16:Charge Loop DC Level,-0.37999997,
115:17:00:00,3,0,11:PRTD 1,-157.74875,
115:17:00:00,3,0,12:PRTD 2,-199.27083,
115:17:00:00,3,0,13:Ambient Temperature,26.796448,
115:17:00:00,3,0,14:LN2 Level,0.0,
115:17:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:17:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:17:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:18:00:00,3,0,11:PRTD 1,-157.73184,
115:18:00:00,3,0,12:PRTD 2,-199.26541,
115:18:00:00,3,0,13:Ambient Temperature,26.796448,
115:18:00:00,3,0,14:LN2 Level,0.0,
115:18:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:18:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:18:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:19:00:00,3,0,11:PRTD 1,-157.73747,
115:19:00:00,3,0,12:PRTD 2,-199.27626,
115:19:00:00,3,0,13:Ambient Temperature,26.796448,
115:19:00:00,3,0,14:LN2 Level,0.0,
115:19:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:19:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:19:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:20:00:00,3,0,11:PRTD 1,-157.73184,
115:20:00:00,3,0,12:PRTD 2,-199.27626,
115:20:00:00,3,0,13:Ambient Temperature,26.796448,
115:20:00:00,3,0,14:LN2 Level,0.0,
115:20:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:20:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:20:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:21:00:00,3,0,11:PRTD 1,-157.7262,
115:21:00:00,3,0,12:PRTD 2,-199.28168,
115:21:00:00,3,0,13:Ambient Temperature,26.796448,
115:21:00:00,3,0,14:LN2 Level,0.0,
115:21:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:21:00:00,3,1,73:DC Detector Leakage Current,-10.582001,
115:21:00:00,3,1,16:Charge Loop DC Level,-0.42,
115:22:00:00,3,0,11:PRTD 1,-157.7262,
115:22:00:00,3,0,12:PRTD 2,-199.24915,
115:22:00:00,3,0,13:Ambient Temperature,26.592377,
115:22:00:00,3,0,14:LN2 Level,0.0,
115:22:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:22:00:00,3,1,73:DC Detector Leakage Current,0.0,
115:22:00:00,3,1,16:Charge Loop DC Level,-0.4,
115:23:00:00,3,0,11:PRTD 1,-157.69237,
115:23:00:00,3,0,12:PRTD 2,-199.27083,
115:23:00:00,3,0,13:Ambient Temperature,27.00055,
115:23:00:00,3,0,14:LN2 Level,0.0,
115:23:00:00,3,1,15:AC Detector Leakage Current,-262.0,
115:23:00:00,3,1,73:DC Detector Leakage Current,-21.164001,
115:23:00:00,3,1,16:Charge Loop DC Level,-0.43999997,
116:00:00:00,3,0,11:PRTD 1,-157.7544,
116:00:00:00,3,0,12:PRTD 2,-199.25998,
116:00:00:00,3,0,13:Ambient Temperature,26.388275,
116:00:00:00,3,0,14:LN2 Level,0.0,
116:00:00:00,3,1,15:AC Detector Leakage Current,-262.0,
116:00:00:00,3,1,73:DC Detector Leakage Current,0.0,
116:00:00:00,3,1,16:Charge Loop DC Level,-0.4,
116:01:00:00,3,0,11:PRTD 1,-157.70364,
116:01:00:00,3,0,12:PRTD 2,-199.27626,
116:01:00:00,3,0,13:Ambient Temperature,26.796448,
116:01:00:00,3,0,14:LN2 Level,0.0,
116:01:00:00,3,1,15:AC Detector Leakage Current,-262.0,
116:01:00:00,3,1,73:DC Detector Leakage Current,0.0,
116:01:00:00,3,1,16:Charge Loop DC Level,-0.4,
116:02:00:00,3,0,11:PRTD 1,-157.73747,
