Time Stamp,Record Type,Channel,Parameter Code,Parameter Value,Unnamed: 5
93:02:00:00,3,0,12:PRTD 2,-197.51201,
93:02:00:00,3,0,13:Ambient Temperature,29.245453,
93:02:00:00,3,0,14:LN2 Level,0.0,
93:02:00:00,3,1,15:AC Detector Leakage Current,-248.0,
93:02:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:03:00:00,3,0,11:PRTD 1,-166.96286,
93:03:00:00,3,0,12:PRTD 2,-197.48483,
93:03:00:00,3,0,13:Ambient Temperature,29.041351,
93:03:00:00,3,0,14:LN2 Level,0.0,
93:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:03:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
93:03:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
93:04:00:00,3,0,11:PRTD 1,-166.96286,
93:04:00:00,3,0,12:PRTD 2,-197.5283,
93:04:00:00,3,0,13:Ambient Temperature,28.83728,
93:04:00:00,3,0,14:LN2 Level,0.0,
93:04:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:04:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:05:00:00,3,0,11:PRTD 1,-166.9293,
93:05:00:00,3,0,12:PRTD 2,-197.52287,
93:05:00:00,3,0,13:Ambient Temperature,29.245453,
93:05:00:00,3,0,14:LN2 Level,0.0,
93:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:05:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
93:05:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
93:06:00:00,3,0,11:PRTD 1,-166.9349,
93:06:00:00,3,0,12:PRTD 2,-197.4794,
93:06:00:00,3,0,13:Ambient Temperature,29.245453,
93:06:00:00,3,0,14:LN2 Level,0.0,
93:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:06:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:07:00:00,3,0,11:PRTD 1,-166.95726,
93:07:00:00,3,0,12:PRTD 2,-197.51201,
93:07:00:00,3,0,13:Ambient Temperature,28.633179,
93:07:00:00,3,0,14:LN2 Level,0.0,
93:07:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:07:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:08:00:00,3,0,11:PRTD 1,-166.94608,
93:08:00:00,3,0,12:PRTD 2,-197.5283,
93:08:00:00,3,0,13:Ambient Temperature,28.83728,
93:08:00:00,3,0,14:LN2 Level,0.0,
93:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:08:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:08:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:09:00:00,3,0,11:PRTD 1,-166.9237,
93:09:00:00,3,0,12:PRTD 2,-197.5283,
93:09:00:00,3,0,13:Ambient Temperature,29.245453,
93:09:00:00,3,0,14:LN2 Level,0.0,
93:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:09:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:10:00:00,3,0,11:PRTD 1,-166.91812,
93:10:00:00,3,0,12:PRTD 2,-197.52287,
93:10:00:00,3,0,13:Ambient Temperature,29.245453,
93:10:00:00,3,0,14:LN2 Level,0.0,
93:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:10:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:11:00:00,3,0,11:PRTD 1,-166.9237,
93:11:00:00,3,0,12:PRTD 2,-197.48483,
93:11:00:00,3,0,13:Ambient Temperature,29.449524,
93:11:00:00,3,0,14:LN2 Level,0.0,
93:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:11:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
93:11:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
93:12:00:00,3,0,11:PRTD 1,-166.9349,
93:12:00:00,3,0,12:PRTD 2,-197.49026,
93:12:00:00,3,0,13:Ambient Temperature,29.041351,
93:12:00:00,3,0,14:LN2 Level,0.0,
93:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:12:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:12:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:13:00:00,3,0,11:PRTD 1,-166.94608,
93:13:00:00,3,0,12:PRTD 2,-197.49026,
93:13:00:00,3,0,13:Ambient Temperature,29.041351,
93:13:00:00,3,0,14:LN2 Level,0.0,
93:13:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:13:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:14:00:00,3,0,11:PRTD 1,-166.94049,
93:14:00:00,3,0,12:PRTD 2,-197.5283,
93:14:00:00,3,0,13:Ambient Temperature,28.83728,
93:14:00:00,3,0,14:LN2 Level,0.0,
93:14:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:14:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:15:00:00,3,0,11:PRTD 1,-166.9293,
93:15:00:00,3,0,12:PRTD 2,-197.53374,
93:15:00:00,3,0,13:Ambient Temperature,28.83728,
93:15:00:00,3,0,14:LN2 Level,0.0,
93:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:16:00:00,3,0,11:PRTD 1,-166.91254,
93:16:00:00,3,0,12:PRTD 2,-197.53374,
93:16:00:00,3,0,13:Ambient Temperature,29.041351,
93:16:00:00,3,0,14:LN2 Level,0.0,
93:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:16:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:17:00:00,3,0,11:PRTD 1,-166.90694,
93:17:00:00,3,0,12:PRTD 2,-197.53374,
93:17:00:00,3,0,13:Ambient Temperature,29.245453,
93:17:00:00,3,0,14:LN2 Level,0.0,
93:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:17:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:18:00:00,3,0,11:PRTD 1,-166.90694,
93:18:00:00,3,0,12:PRTD 2,-197.50656,
93:18:00:00,3,0,13:Ambient Temperature,29.449524,
93:18:00:00,3,0,14:LN2 Level,0.0,
93:18:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:18:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
93:18:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
93:19:00:00,3,0,11:PRTD 1,-166.9237,
93:19:00:00,3,0,12:PRTD 2,-197.4957,
93:19:00:00,3,0,13:Ambient Temperature,29.245453,
93:19:00:00,3,0,14:LN2 Level,0.0,
93:19:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:19:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
93:19:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
93:20:00:00,3,0,11:PRTD 1,-166.94049,
93:20:00:00,3,0,12:PRTD 2,-197.51744,
93:20:00:00,3,0,13:Ambient Temperature,28.633179,
93:20:00:00,3,0,14:LN2 Level,0.0,
93:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:20:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
93:20:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
93:21:00:00,3,0,11:PRTD 1,-166.9349,
93:21:00:00,3,0,12:PRTD 2,-197.5446,
93:21:00:00,3,0,13:Ambient Temperature,29.041351,
93:21:00:00,3,0,14:LN2 Level,0.0,
93:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:21:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
93:21:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
93:22:00:00,3,0,11:PRTD 1,-166.90694,
93:22:00:00,3,0,12:PRTD 2,-197.53374,
93:22:00:00,3,0,13:Ambient Temperature,29.245453,
93:22:00:00,3,0,14:LN2 Level,0.0,
93:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:22:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
93:23:00:00,3,0,11:PRTD 1,-166.91812,
93:23:00:00,3,0,12:PRTD 2,-197.51201,
93:23:00:00,3,0,13:Ambient Temperature,29.449524,
93:23:00:00,3,0,14:LN2 Level,0.0,
93:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
93:23:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
93:23:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:00:00:00,3,0,11:PRTD 1,-166.9349,
94:00:00:00,3,0,12:PRTD 2,-197.51744,
94:00:00:00,3,0,13:Ambient Temperature,28.83728,
94:00:00:00,3,0,14:LN2 Level,0.0,
94:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:00:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
94:00:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
94:01:00:00,3,0,11:PRTD 1,-166.9349,
94:01:00:00,3,0,12:PRTD 2,-197.52287,
94:01:00:00,3,0,13:Ambient Temperature,28.83728,
94:01:00:00,3,0,14:LN2 Level,0.0,
94:01:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:01:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:01:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:02:00:00,3,0,11:PRTD 1,-166.9293,
94:02:00:00,3,0,12:PRTD 2,-197.5446,
94:02:00:00,3,0,13:Ambient Temperature,29.041351,
94:02:00:00,3,0,14:LN2 Level,0.0,
94:02:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:02:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:03:00:00,3,0,11:PRTD 1,-166.90135,
94:03:00:00,3,0,12:PRTD 2,-197.5283,
94:03:00:00,3,0,13:Ambient Temperature,29.449524,
94:03:00:00,3,0,14:LN2 Level,0.0,
94:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:03:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
94:03:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
94:04:00:00,3,0,11:PRTD 1,-166.9237,
94:04:00:00,3,0,12:PRTD 2,-197.50114,
94:04:00:00,3,0,13:Ambient Temperature,29.449524,
94:04:00:00,3,0,14:LN2 Level,0.0,
94:04:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:04:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
94:04:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
94:05:00:00,3,0,11:PRTD 1,-166.94608,
94:05:00:00,3,0,12:PRTD 2,-197.51744,
94:05:00:00,3,0,13:Ambient Temperature,28.83728,
94:05:00:00,3,0,14:LN2 Level,0.0,
94:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:05:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:06:00:00,3,0,11:PRTD 1,-166.94049,
94:06:00:00,3,0,12:PRTD 2,-197.53374,
94:06:00:00,3,0,13:Ambient Temperature,28.83728,
94:06:00:00,3,0,14:LN2 Level,0.0,
94:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:06:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
94:06:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
94:07:00:00,3,0,11:PRTD 1,-166.9237,
94:07:00:00,3,0,12:PRTD 2,-197.53917,
94:07:00:00,3,0,13:Ambient Temperature,29.245453,
94:07:00:00,3,0,14:LN2 Level,0.0,
94:07:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:07:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:08:00:00,3,0,11:PRTD 1,-166.90135,
94:08:00:00,3,0,12:PRTD 2,-197.50656,
94:08:00:00,3,0,13:Ambient Temperature,29.449524,
94:08:00:00,3,0,14:LN2 Level,0.0,
94:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:08:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
94:08:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
94:09:00:00,3,0,11:PRTD 1,-166.94049,
94:09:00:00,3,0,12:PRTD 2,-197.50114,
94:09:00:00,3,0,13:Ambient Temperature,29.041351,
94:09:00:00,3,0,14:LN2 Level,0.0,
94:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:09:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:10:00:00,3,0,11:PRTD 1,-166.9349,
94:10:00:00,3,0,12:PRTD 2,-197.5283,
94:10:00:00,3,0,13:Ambient Temperature,28.83728,
94:10:00:00,3,0,14:LN2 Level,0.0,
94:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:10:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:11:00:00,3,0,11:PRTD 1,-166.91812,
94:11:00:00,3,0,12:PRTD 2,-197.53917,
94:11:00:00,3,0,13:Ambient Temperature,29.041351,
94:11:00:00,3,0,14:LN2 Level,0.0,
94:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:11:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:12:00:00,3,0,11:PRTD 1,-166.91254,
94:12:00:00,3,0,12:PRTD 2,-197.5283,
94:12:00:00,3,0,13:Ambient Temperature,29.245453,
94:12:00:00,3,0,14:LN2 Level,0.0,
94:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:12:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:12:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:13:00:00,3,0,11:PRTD 1,-166.89017,
94:13:00:00,3,0,12:PRTD 2,-197.51744,
94:13:00:00,3,0,13:Ambient Temperature,29.449524,
94:13:00:00,3,0,14:LN2 Level,0.0,
94:13:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:13:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:14:00:00,3,0,11:PRTD 1,-166.90694,
94:14:00:00,3,0,12:PRTD 2,-197.4794,
94:14:00:00,3,0,13:Ambient Temperature,29.245453,
94:14:00:00,3,0,14:LN2 Level,0.0,
94:14:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:14:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:15:00:00,3,0,11:PRTD 1,-166.9237,
94:15:00:00,3,0,12:PRTD 2,-197.51201,
94:15:00:00,3,0,13:Ambient Temperature,29.041351,
94:15:00:00,3,0,14:LN2 Level,0.0,
94:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:16:00:00,3,0,11:PRTD 1,-166.9293,
94:16:00:00,3,0,12:PRTD 2,-197.51201,
94:16:00:00,3,0,13:Ambient Temperature,28.83728,
94:16:00:00,3,0,14:LN2 Level,0.0,
94:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:16:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:17:00:00,3,0,11:PRTD 1,-166.90694,
94:17:00:00,3,0,12:PRTD 2,-197.5446,
94:17:00:00,3,0,13:Ambient Temperature,29.245453,
94:17:00:00,3,0,14:LN2 Level,0.0,
94:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:17:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:18:00:00,3,0,11:PRTD 1,-166.90694,
94:18:00:00,3,0,12:PRTD 2,-197.50114,
94:18:00:00,3,0,13:Ambient Temperature,29.245453,
94:18:00:00,3,0,14:LN2 Level,0.0,
94:18:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:18:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
94:18:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
94:19:00:00,3,0,11:PRTD 1,-166.9349,
94:19:00:00,3,0,12:PRTD 2,-197.51744,
94:19:00:00,3,0,13:Ambient Temperature,28.633179,
94:19:00:00,3,0,14:LN2 Level,0.0,
94:19:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:19:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:20:00:00,3,0,11:PRTD 1,-166.91812,
94:20:00:00,3,0,12:PRTD 2,-197.52287,
94:20:00:00,3,0,13:Ambient Temperature,29.041351,
94:20:00:00,3,0,14:LN2 Level,0.0,
94:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:20:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
94:20:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
94:21:00:00,3,0,11:PRTD 1,-166.9349,
94:21:00:00,3,0,12:PRTD 2,-197.4794,
94:21:00:00,3,0,13:Ambient Temperature,29.041351,
94:21:00:00,3,0,14:LN2 Level,0.0,
94:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:21:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:21:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:22:00:00,3,0,11:PRTD 1,-166.94608,
94:22:00:00,3,0,12:PRTD 2,-197.51744,
94:22:00:00,3,0,13:Ambient Temperature,28.633179,
94:22:00:00,3,0,14:LN2 Level,0.0,
94:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:22:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
94:23:00:00,3,0,11:PRTD 1,-166.9237,
94:23:00:00,3,0,12:PRTD 2,-197.52287,
94:23:00:00,3,0,13:Ambient Temperature,29.245453,
94:23:00:00,3,0,14:LN2 Level,0.0,
94:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
94:23:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
94:23:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:00:00:00,3,0,11:PRTD 1,-166.94049,
95:00:00:00,3,0,12:PRTD 2,-197.49026,
95:00:00:00,3,0,13:Ambient Temperature,28.83728,
95:00:00:00,3,0,14:LN2 Level,0.0,
95:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:00:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
95:00:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
95:01:00:00,3,0,11:PRTD 1,-166.95726,
95:01:00:00,3,0,12:PRTD 2,-197.51744,
95:01:00:00,3,0,13:Ambient Temperature,28.633179,
95:01:00:00,3,0,14:LN2 Level,0.0,
95:01:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:01:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:01:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:02:00:00,3,0,11:PRTD 1,-166.91812,
95:02:00:00,3,0,12:PRTD 2,-197.51201,
95:02:00:00,3,0,13:Ambient Temperature,29.245453,
95:02:00:00,3,0,14:LN2 Level,0.0,
95:02:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:02:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:03:00:00,3,0,11:PRTD 1,-166.9293,
95:03:00:00,3,0,12:PRTD 2,-197.49026,
95:03:00:00,3,0,13:Ambient Temperature,29.245453,
95:03:00:00,3,0,14:LN2 Level,0.0,
95:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:03:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:03:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:04:00:00,3,0,11:PRTD 1,-166.95726,
95:04:00:00,3,0,12:PRTD 2,-197.51201,
95:04:00:00,3,0,13:Ambient Temperature,28.633179,
95:04:00:00,3,0,14:LN2 Level,0.0,
95:04:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:04:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:05:00:00,3,0,11:PRTD 1,-166.94049,
95:05:00:00,3,0,12:PRTD 2,-197.51201,
95:05:00:00,3,0,13:Ambient Temperature,28.83728,
95:05:00:00,3,0,14:LN2 Level,0.0,
95:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:05:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:06:00:00,3,0,11:PRTD 1,-166.91812,
95:06:00:00,3,0,12:PRTD 2,-197.50114,
95:06:00:00,3,0,13:Ambient Temperature,29.245453,
95:06:00:00,3,0,14:LN2 Level,0.0,
95:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:06:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:07:00:00,3,0,11:PRTD 1,-166.95726,
95:07:00:00,3,0,12:PRTD 2,-197.48483,
95:07:00:00,3,0,13:Ambient Temperature,28.633179,
95:07:00:00,3,0,14:LN2 Level,0.0,
95:07:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:07:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:08:00:00,3,0,11:PRTD 1,-166.94049,
95:08:00:00,3,0,12:PRTD 2,-197.5283,
95:08:00:00,3,0,13:Ambient Temperature,28.83728,
95:08:00:00,3,0,14:LN2 Level,0.0,
95:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:08:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:08:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:09:00:00,3,0,11:PRTD 1,-166.91812,
95:09:00:00,3,0,12:PRTD 2,-197.48483,
95:09:00:00,3,0,13:Ambient Temperature,29.245453,
95:09:00:00,3,0,14:LN2 Level,0.0,
95:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:09:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:10:00:00,3,0,11:PRTD 1,-166.96286,
95:10:00:00,3,0,12:PRTD 2,-197.51744,
95:10:00:00,3,0,13:Ambient Temperature,28.429108,
95:10:00:00,3,0,14:LN2 Level,0.0,
95:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:10:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:11:00:00,3,0,11:PRTD 1,-166.9349,
95:11:00:00,3,0,12:PRTD 2,-197.51744,
95:11:00:00,3,0,13:Ambient Temperature,29.041351,
95:11:00:00,3,0,14:LN2 Level,0.0,
95:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:11:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:12:00:00,3,0,11:PRTD 1,-166.94608,
95:12:00:00,3,0,12:PRTD 2,-197.47397,
95:12:00:00,3,0,13:Ambient Temperature,28.83728,
95:12:00:00,3,0,14:LN2 Level,0.0,
95:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:12:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
95:12:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
95:13:00:00,3,0,11:PRTD 1,-166.97403,
95:13:00:00,3,0,12:PRTD 2,-197.51201,
95:13:00:00,3,0,13:Ambient Temperature,28.429108,
95:13:00:00,3,0,14:LN2 Level,0.0,
95:13:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:13:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:14:00:00,3,0,11:PRTD 1,-166.9349,
95:14:00:00,3,0,12:PRTD 2,-197.52287,
95:14:00:00,3,0,13:Ambient Temperature,29.041351,
95:14:00:00,3,0,14:LN2 Level,0.0,
95:14:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:14:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:15:00:00,3,0,11:PRTD 1,-166.97403,
95:15:00:00,3,0,12:PRTD 2,-197.50656,
95:15:00:00,3,0,13:Ambient Temperature,28.429108,
95:15:00:00,3,0,14:LN2 Level,0.0,
95:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:16:00:00,3,0,11:PRTD 1,-166.94608,
95:16:00:00,3,0,12:PRTD 2,-197.51201,
95:16:00:00,3,0,13:Ambient Temperature,29.041351,
95:16:00:00,3,0,14:LN2 Level,0.0,
95:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:16:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:17:00:00,3,0,11:PRTD 1,-166.96286,
95:17:00:00,3,0,12:PRTD 2,-197.5283,
95:17:00:00,3,0,13:Ambient Temperature,28.83728,
95:17:00:00,3,0,14:LN2 Level,0.0,
95:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:17:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:18:00:00,3,0,11:PRTD 1,-167.00198,
95:18:00:00,3,0,12:PRTD 2,-197.51201,
95:18:00:00,3,0,13:Ambient Temperature,28.020935,
95:18:00:00,3,0,14:LN2 Level,0.0,
95:18:00:00,3,1,15:AC Detector Leakage Current,-249.0,
95:18:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
95:18:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
95:19:00:00,3,0,11:PRTD 1,-166.98521,
95:19:00:00,3,0,12:PRTD 2,-197.50114,
95:19:00:00,3,0,13:Ambient Temperature,28.83728,
95:19:00:00,3,0,14:LN2 Level,0.0,
95:19:00:00,3,1,15:AC Detector Leakage Current,-247.0,
95:19:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
95:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
95:20:00:00,3,0,11:PRTD 1,-167.02435,
95:20:00:00,3,0,12:PRTD 2,-197.52287,
95:20:00:00,3,0,13:Ambient Temperature,28.225037,
