Date	Time	Cooler power (W)	Coldtip T (°C)	Coldtip preset T (°C)	Coldhead warm end T (°C)	Compressor T (°C)	Controller T (°C)	Fault status	13725(X)
9/5/2024	09:12:46	56.86	-185.01	-185	29.4	28.9	31.3	No	errors
9/5/2024	09:22:52	56.94	-185.01	-185	29.5	29	31.4	No	errors
9/5/2024	09:32:58	57.15	-184.99	-185	29.5	29	31.3	No	errors
9/5/2024	09:43:04	57.02	-185	-185	29.4	29	31.4	No	errors
9/5/2024	09:53:11	57.09	-185	-185	29.5	29	31.4	No	errors
9/5/2024	15:54:51	56.86	-185.01	-185	29.3	28.9	31.1	No	errors
9/5/2024	16:04:56	56.8	-185	-185	29.5	29	30.9	No	errors
9/5/2024	16:15:02	57.1	-185	-185	29.6	29	30.8	No	errors
9/5/2024	16:25:08	57.12	-185	-185	29.6	29.1	30.8	No	errors
9/5/2024	16:35:14	56.94	-185.01	-185	29.6	29.1	30.8	No	errors
9/5/2024	16:45:20	57.04	-185	-185	29.6	29.2	30.7	No	errors
9/5/2024	16:55:26	57.33	-184.99	-185	29.7	29.2	30.7	No	errors
9/5/2024	17:05:32	57.31	-185	-185	29.7	29.2	30.7	No	errors
9/5/2024	17:15:38	57.05	-185.01	-185	29.7	29.2	30.7	No	errors
9/5/2024	17:25:44	57.15	-185.01	-185	29.7	29.2	30.7	No	errors
9/5/2024	17:35:50	57.24	-184.99	-185	29.5	29.1	30.6	No	errors
9/5/2024	17:45:56	57.09	-185	-185	29.5	29.1	30.6	No	errors
9/5/2024	17:56:02	56.9	-185.01	-185	29.5	29.1	30.6	No	errors
9/5/2024	18:06:08	57.16	-185	-185	29.6	29.1	30.6	No	errors
9/5/2024	18:16:14	57.16	-185	-185	29.6	29.1	30.6	No	errors
9/5/2024	18:26:20	57.19	-185	-185	29.6	29.1	30.6	No	errors
9/5/2024	18:36:26	57.21	-185	-185	29.6	29.2	30.7	No	errors
9/5/2024	18:46:32	57.14	-185.01	-185	29.6	29.2	30.7	No	errors
9/5/2024	18:56:38	57.21	-185	-185	29.6	29.2	30.7	No	errors
9/5/2024	19:06:44	57.06	-185	-185	29.6	29.2	30.7	No	errors
9/5/2024	19:16:50	57.07	-185.01	-185	29.6	29.2	30.7	No	errors
9/5/2024	19:26:56	56.97	-185	-185	29.4	29	30.6	No	errors
9/5/2024	19:37:02	56.8	-185.01	-185	29.3	28.9	30.5	No	errors
9/5/2024	19:47:08	56.65	-185.01	-185	29.1	28.7	30.4	No	errors
9/5/2024	19:57:14	56.51	-185.01	-185	29	28.6	30.3	No	errors
9/5/2024	20:07:20	56.49	-185	-185	29	28.6	30.2	No	errors
9/5/2024	20:17:25	56.32	-185.01	-185	29	28.5	30.2	No	errors
9/5/2024	20:27:31	56.43	-185	-185	29	28.5	30.2	No	errors
9/5/2024	20:37:37	56.44	-185.01	-185	29.2	28.6	30.3	No	errors
9/5/2024	20:47:43	56.49	-185.01	-185	29.2	28.7	30.4	No	errors
9/5/2024	20:57:50	56.63	-185	-185	29.2	28.7	30.4	No	errors
9/5/2024	21:07:55	56.69	-185	-185	29.3	28.8	30.4	No	errors
9/5/2024	21:18:02	56.76	-185	-185	29.3	28.8	30.5	No	errors
9/5/2024	21:28:08	56.55	-185.01	-185	29.3	28.8	30.5	No	errors
9/5/2024	21:38:14	56.82	-185	-185	29.3	28.8	30.5	No	errors
9/5/2024	21:48:20	56.7	-185	-185	29.4	28.9	30.7	No	errors
9/5/2024	21:58:26	56.91	-185	-185	29.6	29	30.8	No	errors
9/5/2024	22:08:31	57.1	-185	-185	29.6	29.1	30.9	No	errors
9/5/2024	22:18:38	57.01	-185.01	-185	29.6	29.1	30.8	No	errors
9/5/2024	22:28:43	56.98	-185.01	-185	29.6	29.1	30.8	No	errors
9/5/2024	22:38:50	56.91	-185.01	-185	29.5	29.1	30.8	No	errors
9/5/2024	22:48:56	56.88	-185.01	-185	29.5	29.1	30.8	No	errors
9/5/2024	22:59:02	56.92	-185	-185	29.5	29	30.7	No	errors
9/5/2024	23:09:08	56.95	-185.01	-185	29.5	29	30.7	No	errors
9/5/2024	23:19:13	57.18	-184.99	-185	29.5	29	30.7	No	errors
9/5/2024	23:29:19	57.01	-185	-185	29.5	29	30.7	No	errors
9/5/2024	23:39:26	56.97	-185	-185	29.5	29	30.7	No	errors
9/5/2024	23:49:32	56.93	-185	-185	29.5	29	30.7	No	errors
9/5/2024	23:59:38	56.92	-185.01	-185	29.5	29	30.7	No	errors
9/6/2024	00:09:43	57.04	-184.99	-185	29.5	29	30.7	No	errors
9/6/2024	00:19:49	56.95	-185	-185	29.4	29	30.7	No	errors
9/6/2024	00:29:55	57.04	-185	-185	29.5	29	30.7	No	errors
9/6/2024	00:40:01	56.93	-185	-185	29.4	29	30.7	No	errors
9/6/2024	00:50:07	56.87	-185	-185	29.4	29	30.7	No	errors
9/6/2024	01:00:14	56.77	-185.01	-185	29.4	29	30.7	No	errors
9/6/2024	01:10:19	57.11	-184.99	-185	29.5	29	30.6	No	errors
9/6/2024	01:20:25	56.75	-185.01	-185	29.4	28.9	30.7	No	errors
9/6/2024	01:30:31	56.81	-185.01	-185	29.4	29	30.7	No	errors
9/6/2024	01:40:37	56.88	-185	-185	29.5	29	30.7	No	errors
9/6/2024	01:50:43	56.97	-185.01	-185	29.4	29	30.7	No	errors
9/6/2024	02:00:50	56.86	-185	-185	29.4	29	30.6	No	errors
9/6/2024	02:10:56	57.01	-185	-185	29.4	29	30.6	No	errors
9/6/2024	02:21:02	56.73	-185.01	-185	29.4	28.9	30.7	No	errors
9/6/2024	02:31:08	56.84	-185	-185	29.4	28.9	30.7	No	errors
9/6/2024	02:41:14	57.01	-185	-185	29.4	28.9	30.6	No	errors
9/6/2024	02:51:20	56.72	-185.01	-185	29.4	28.9	30.7	No	errors
9/6/2024	03:01:26	56.77	-185	-185	29.3	28.9	30.6	No	errors
9/6/2024	03:11:32	56.69	-185.01	-185	29.3	28.8	30.6	No	errors
9/6/2024	03:21:37	56.86	-185	-185	29.3	28.8	30.6	No	errors
9/6/2024	03:31:44	56.75	-185.01	-185	29.3	28.8	30.6	No	errors
9/6/2024	03:41:50	56.73	-185	-185	29.3	28.8	30.6	No	errors
9/6/2024	03:51:56	56.8	-185	-185	29.3	28.8	30.6	No	errors
9/6/2024	04:02:02	56.65	-185.01	-185	29.3	28.8	30.6	No	errors
9/6/2024	04:12:08	56.83	-185	-185	29.3	28.8	30.6	No	errors
9/6/2024	04:22:14	56.85	-185	-185	29.3	28.8	30.6	No	errors
9/6/2024	04:32:19	56.77	-185	-185	29.3	28.8	30.6	No	errors
9/6/2024	04:42:25	56.84	-185	-185	29.3	28.8	30.6	No	errors
9/6/2024	04:52:31	56.67	-185.01	-185	29.3	28.8	30.6	No	errors
9/6/2024	05:02:38	56.69	-185.01	-185	29.3	28.8	30.6	No	errors
9/6/2024	05:12:44	56.77	-185	-185	29.3	28.8	30.6	No	errors
9/6/2024	05:22:49	56.65	-185.01	-185	29.2	28.8	30.6	No	errors
9/6/2024	05:32:55	56.58	-185.01	-185	29.2	28.8	30.5	No	errors
9/6/2024	05:43:02	56.46	-185.01	-185	29.1	28.7	30.6	No	errors
9/6/2024	05:53:08	56.68	-185.01	-185	29.2	28.7	30.5	No	errors
9/6/2024	06:03:14	56.63	-185	-185	29.1	28.6	30.6	No	errors
9/6/2024	06:13:20	56.53	-185	-185	29	28.6	30.6	No	errors
9/6/2024	06:23:26	56.29	-185.01	-185	28.9	28.5	30.6	No	errors
9/6/2024	06:33:32	56.33	-185.01	-185	28.8	28.4	30.6	No	errors
9/6/2024	06:43:38	56.33	-185.01	-185	28.8	28.4	30.6	No	errors
9/6/2024	06:53:44	56.32	-185	-185	28.8	28.4	30.5	No	errors
9/6/2024	07:03:50	56.29	-185.01	-185	28.8	28.3	30.5	No	errors
9/6/2024	07:13:56	56.17	-185	-185	28.8	28.3	30.5	No	errors
9/6/2024	07:24:01	56.18	-185	-185	28.7	28.3	30.5	No	errors
9/6/2024	07:34:07	56.05	-185.01	-185	28.7	28.2	30.5	No	errors
9/6/2024	07:44:13	55.95	-185.01	-185	28.7	28.2	30.5	No	errors
9/6/2024	07:54:19	56.1	-185.01	-185	28.7	28.2	30.5	No	errors
9/6/2024	08:04:25	56.16	-185	-185	28.7	28.2	30.5	No	errors
9/6/2024	08:14:31	56	-185.01	-185	28.6	28.1	30.4	No	errors
9/6/2024	08:24:37	56.01	-185	-185	28.6	28.1	30.5	No	errors
9/6/2024	08:34:43	56.16	-185	-185	28.6	28.1	30.4	No	errors
9/6/2024	15:06:36	56.52	-185.01	-185	29.3	28.7	30.7	No	errors
9/6/2024	15:46:01	57.03	-185	-185	29.6	29.1	31.3	No	errors
9/6/2024	15:56:06	56.77	-185.01	-185	29.4	29	31.4	No	errors
9/6/2024	16:06:12	56.77	-185	-185	29.3	28.9	31.3	No	errors
9/6/2024	16:16:18	56.59	-185.01	-185	29.1	28.8	31.3	No	errors
9/6/2024	16:26:25	56.54	-185	-185	29.1	28.7	31.2	No	errors
9/6/2024	16:36:31	56.6	-184.99	-185	29	28.6	31.1	No	errors
9/6/2024	16:46:36	56.58	-185	-185	29	28.5	31.1	No	errors
9/6/2024	16:56:42	56.42	-185	-185	28.9	28.5	31	No	errors
9/6/2024	17:06:49	56.28	-185.01	-185	28.8	28.4	31.1	No	errors
9/6/2024	17:16:55	56.49	-185	-185	28.9	28.4	31	No	errors
9/6/2024	17:27:01	56.4	-185	-185	28.9	28.4	31	No	errors
9/6/2024	17:37:07	56.24	-185.01	-185	28.9	28.4	31	No	errors
9/6/2024	17:47:13	56.32	-185	-185	28.9	28.4	31	No	errors
9/6/2024	17:57:19	56.4	-185	-185	28.8	28.4	31	No	errors
9/6/2024	18:07:25	56.38	-184.99	-185	28.8	28.4	31	No	errors
9/6/2024	18:17:32	56.27	-185	-185	28.9	28.4	31	No	errors
9/6/2024	18:27:38	56.28	-185.01	-185	28.9	28.4	31	No	errors
9/6/2024	18:37:44	56.35	-185	-185	28.9	28.4	31	No	errors
9/6/2024	18:47:50	56.33	-185	-185	28.9	28.4	31	No	errors
9/6/2024	18:57:56	56.26	-185.01	-185	28.8	28.4	31	No	errors
9/6/2024	19:08:02	56.37	-185	-185	28.9	28.4	31	No	errors
9/6/2024	19:18:08	56.23	-185.01	-185	28.9	28.4	31	No	errors
9/6/2024	19:28:14	56.35	-185	-185	28.9	28.4	31	No	errors
9/6/2024	19:38:21	56.22	-185.01	-185	28.9	28.4	31	No	errors
9/6/2024	19:48:27	56.47	-184.99	-185	28.8	28.4	31	No	errors
9/6/2024	19:58:33	56.3	-185	-185	28.8	28.4	31	No	errors
9/6/2024	20:08:39	56.27	-185.01	-185	28.9	28.4	31	No	errors
9/6/2024	20:18:45	56.34	-185	-185	28.9	28.4	31	No	errors
9/6/2024	20:28:51	56.26	-185	-185	28.9	28.4	31	No	errors
9/6/2024	20:38:56	56.47	-185	-185	28.9	28.4	31	No	errors
9/6/2024	20:49:02	56.37	-185	-185	28.9	28.4	31	No	errors
9/6/2024	20:59:08	56.21	-185.01	-185	28.9	28.4	31	No	errors
9/6/2024	21:09:14	56.47	-185	-185	29	28.5	31	No	errors
9/6/2024	21:19:20	56.27	-185.01	-185	28.9	28.5	31	No	errors
9/6/2024	21:29:26	56.42	-185.01	-185	28.9	28.5	31	No	errors
9/6/2024	21:39:32	56.37	-185.01	-185	28.9	28.5	30.9	No	errors
9/6/2024	21:49:39	56.21	-185	-185	28.9	28.4	30.9	No	errors
9/6/2024	21:59:45	56.42	-185	-185	28.9	28.4	30.9	No	errors
9/6/2024	22:09:51	56.44	-185.01	-185	29	28.5	30.9	No	errors
