Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
5:14:00:00,3,0,14:LN2 Level,0
5:15:00:00,3,0,11:PRTD 1,-174.06322
5:15:00:00,3,0,12:PRTD 2,-197.63696
5:15:00:00,3,0,13:Ambient Temperature,26.388275
5:15:00:00,3,0,14:LN2 Level,0
5:16:00:00,3,0,11:PRTD 1,-174.08543
5:16:00:00,3,0,12:PRTD 2,-197.63153
5:16:00:00,3,0,13:Ambient Temperature,26.184204
5:16:00:00,3,0,14:LN2 Level,0
5:17:00:00,3,0,11:PRTD 1,-174.09654
5:17:00:00,3,0,12:PRTD 2,-197.61523
5:17:00:00,3,0,13:Ambient Temperature,25.980133
5:17:00:00,3,0,14:LN2 Level,0
5:18:00:00,3,0,11:PRTD 1,-174.10211
5:18:00:00,3,0,12:PRTD 2,-197.6261
5:18:00:00,3,0,13:Ambient Temperature,26.184204
5:18:00:00,3,0,14:LN2 Level,0
6:01:00:00,3,0,11:PRTD 1,-168.22021
6:01:00:00,3,0,12:PRTD 2,-197.55547
6:01:00:00,3,0,13:Ambient Temperature,33.327087
6:01:00:00,3,0,14:LN2 Level,0
6:01:00:00,3,1,15:AC Detector Leakage Current,-246
6:01:00:00,3,1,73:DC Detector Leakage Current,-12.345631
6:01:00:00,3,1,16:Charge Loop DC Level,-0.67999995
6:02:00:00,3,0,11:PRTD 1,-168.075
6:02:00:00,3,0,12:PRTD 2,-197.5446
6:02:00:00,3,0,13:Ambient Temperature,33.53116
6:02:00:00,3,0,14:LN2 Level,0
6:02:00:00,3,1,15:AC Detector Leakage Current,-246
6:02:00:00,3,1,73:DC Detector Leakage Current,-12.345631
6:02:00:00,3,1,16:Charge Loop DC Level,-0.67999995
6:03:00:00,3,0,11:PRTD 1,-168.00797
6:03:00:00,3,0,12:PRTD 2,-197.55003
6:03:00:00,3,0,13:Ambient Temperature,33.73523
6:03:00:00,3,0,14:LN2 Level,0
6:03:00:00,3,1,15:AC Detector Leakage Current,-246
6:03:00:00,3,1,73:DC Detector Leakage Current,-12.345631
6:03:00:00,3,1,16:Charge Loop DC Level,-0.67999995
6:03:12:44,2,0,03:USB Input Voltage,4.984
6:03:13:54,1,0,03:USB Input Voltage,2.492
6:03:14:39,2,0,03:USB Input Voltage,4.9880004
6:03:28:14,1,0,12:PRTD 2,-187.34601
6:03:38:54,1,0,11:PRTD 1,-160.88489
6:03:43:39,1,0,03:USB Input Voltage,1.47
6:05:00:04,1,0,05:+24V Supply,0
6:05:00:04,1,0,06:+12V Supply,0
6:05:00:04,1,0,08:-12VSupply,-0.04
6:05:00:04,1,0,07:-24V Supply,-0.07
6:05:00:04,1,0,09:+5V Supply,0.17999999
6:05:00:04,1,0,10:-5V Supply,0.56
6:05:00:09,1,0,11:PRTD 1,-100.3685
6:05:00:14,1,0,12:PRTD 2,-96.66757
6:05:00:04,1,0,05:+24V Supply,0
6:05:00:04,1,0,06:+12V Supply,0
6:05:00:04,1,0,08:-12VSupply,-0.03
6:05:00:04,1,0,07:-24V Supply,-0.06
6:05:00:04,1,0,09:+5V Supply,0.185
6:05:00:04,1,0,10:-5V Supply,0.565
6:05:00:09,1,0,11:PRTD 1,-98.35335
6:05:00:14,1,0,12:PRTD 2,-94.63446
6:06:00:00,3,0,11:PRTD 1,-75.05647
6:06:00:00,3,0,12:PRTD 2,-71.00734
6:06:00:00,3,0,13:Ambient Temperature,23.122986
6:06:00:00,3,0,14:LN2 Level,0
6:07:00:00,3,0,11:PRTD 1,-52.618683
6:07:00:00,3,0,12:PRTD 2,-47.78357
6:07:00:00,3,0,13:Ambient Temperature,22.510742
6:07:00:00,3,0,14:LN2 Level,0
6:08:00:00,3,0,11:PRTD 1,-31.843262
6:08:00:00,3,0,12:PRTD 2,-26.788788
6:08:00:00,3,0,13:Ambient Temperature,22.510742
6:08:00:00,3,0,14:LN2 Level,0
6:09:00:00,3,0,11:PRTD 1,-15.09523
6:09:00:00,3,0,12:PRTD 2,-10.917709
6:09:00:00,3,0,13:Ambient Temperature,23.327057
6:09:00:00,3,0,14:LN2 Level,0
6:10:00:00,3,0,11:PRTD 1,-2.9269714
6:10:00:00,3,0,12:PRTD 2,0.021453857
6:10:00:00,3,0,13:Ambient Temperature,24.143402
6:10:00:00,3,0,14:LN2 Level,0
6:11:00:00,3,0,11:PRTD 1,5.358444
6:11:00:00,3,0,12:PRTD 2,7.424347
6:11:00:00,3,0,13:Ambient Temperature,24.959717
6:11:00:00,3,0,14:LN2 Level,0
6:12:00:00,3,0,11:PRTD 1,10.982269
6:12:00:00,3,0,12:PRTD 2,12.344971
6:12:00:00,3,0,13:Ambient Temperature,25.57196
6:12:00:00,3,0,14:LN2 Level,0
6:13:00:00,3,0,11:PRTD 1,14.670044
6:13:00:00,3,0,12:PRTD 2,15.484283
6:13:00:00,3,0,13:Ambient Temperature,25.776031
6:13:00:00,3,0,14:LN2 Level,0
6:14:00:00,3,0,11:PRTD 1,17.094788
6:14:00:00,3,0,12:PRTD 2,17.576355
6:14:00:00,3,0,13:Ambient Temperature,26.184204
6:14:00:00,3,0,14:LN2 Level,0
6:15:00:00,3,0,11:PRTD 1,18.713379
6:15:00:00,3,0,12:PRTD 2,18.983307
6:15:00:00,3,0,13:Ambient Temperature,26.184204
6:15:00:00,3,0,14:LN2 Level,0
6:16:00:00,3,0,11:PRTD 1,19.812622
6:16:00:00,3,0,12:PRTD 2,19.941254
6:16:00:00,3,0,13:Ambient Temperature,26.592377
6:16:00:00,3,0,14:LN2 Level,0
